5,"Matt Krause"," Matthew Haston Krause known as Matt Krause (born August 19 1980) is a lawyer from Fort Worth Texas who is a Republican member of the Texas House of Representatives from District 93 which encompasses a portion of Tarrant County in suburban Fort Worth.Considered one of the most conservative of all current Texas legislators Krause was first elected in 2012 and is unopposed for a second two-year term in the general election scheduled for November 4 2014."
9,"Selan Albania"," Selan is a village in the municipality of Bogovë in Skrapar District Berat County Albania."
2,"Regional Science High School for Eastern Visayas"," Eastern Visayas Regional Science High School (Filipino: Mataas na Paaralang ng Agham Panrehiyon ng Silangang Visayas) is one of the campuses of the Regional Science High School System under the supervision of the Bureau of Secondary Education of the Department of Education. It is located at San Roque Catbalogan City Samar."
7,"Fayette County Courthouse (Ohio)"," The Fayette County Courthouse is a historic courthouse building located at 110 East Court Street in Washington Courthouse Ohio. On July 2 1973 it was added to the National Register."
8,"Bobu River (Teleajen)"," The Bobu River is a tributary of the Teleajen River in Romania."
10,"Ligia natalensis"," Ligia natalensis is a woodlouse-like isopod in the family Ligiidae.The type specimen for this species is held in the KwaZulu-Natal Museum in Pietermaritzburg South Africa."
6,"GSF Explorer"," GSF Explorer formerly USNS Hughes Glomar Explorer (T-AG-193) is a deep-sea drillship platform initially built for the United States Central Intelligence Agency Special Activities Division secret operation Project Azorian to recover the sunken Soviet submarine K-129 lost in April 1968.The cultural impact of Glomar Explorer is indicated by its reference in a number of books: The Ghost from the Grand Banks a 1990 science fiction novel by Arthur C."
10,"Volvarina corallina"," Volvarina corallina is a species of sea snail a marine gastropod mollusk in the family Marginellidae the margin snails."
11,"Helicia acutifolia"," Helicia acutifolia is a species of plant in the Proteaceae family. It is endemic to Papua New Guinea."
9,"Biskupin Żnin County"," Biskupin [bisˈkupin] (German: Urstätt) is a village in the administrative district of Gmina Gąsawa within Żnin County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 4 kilometres (2 mi) north-west of Gąsawa 8 km (5 mi) south of Żnin and 42 km (26 mi) south-west of Bydgoszcz.The village has a population of 320."
14,"The Postmodern Condition"," The Postmodern Condition: A Report on Knowledge (French: La condition postmoderne: rapport sur le savoir) is a 1979 book by Jean-François Lyotard that analyzes the notion of knowledge in postmodern society as the end of 'grand narratives' or metanarratives which Lyotard considers a quintessential feature of modernity."
12,"Fever Ray (album)"," Fever Ray is the debut solo album by Fever Ray an alias of Karin Dreijer Andersson of Swedish electronic music duo The Knife. It was originally released on 12 January 2009 in digital formats followed by a physical release on 18 March 2009. The album produced four singles—If I Had a Heart When I Grow Up Triangle Walks and Seven. Stranger Than Kindness and Keep the Streets Empty for Me were released as promotional singles in October and November 2009 respectively."
14,"The Maltese Falcon (novel)"," The Maltese Falcon is a 1929 detective novel by Dashiell Hammett originally serialized in the magazine Black Mask beginning with the September 1929 issue. The story has been adapted several times for the cinema. The main character Sam Spade appears in this novel only and in three lesser known short stories yet is widely cited as the crystallizing figure in the development of the hard-boiled private detective genre."
13,"Boynton Beach Club"," Boynton Beach Club is a 2005 film directed by Susan Seidelman produced by her and her mother Florence. Based on experiences of Florence and her widowed friend David Cramer at an adult enclave in Boynton Beach (a city in Palm Beach County Florida) the film was scripted by Susan Seidelman and Coral Gables Florida writer Shelly Gitlow."
3,"Jools Holland"," Julian Miles Jools Holland OBE DL (born 24 January 1958) is an English pianist bandleader singer composer and television presenter. He was a founder of the band Squeeze and his work has involved him with many artists including Sting Eric Clapton Mark Knopfler George Harrison David Gilmour Magazine and Bono.Holland is a published author and appears on television shows besides his own and contributes to radio shows."
3,"John Holmes (composer)"," John Holmes (died 1629) was an English cathedral musician and Renaissance composer. His madrigal Thus Bonny-boots The Birthday Celebrated was included in The Triumphs of Oriana a collection of vocal compositions published in 1601. Over his career Holmes was employed at both the Winchester and Salisbury Cathedrals. Holmes was appointed Master of the Choristers at Salisbury in 1621 and held that position until his death."
9,"Irimbiliyam"," Irimbiliyam is a village in Malappuram district in the state of Kerala India."
7,"Knickerbocker Field Club"," Knickerbocker Field Club was an historic tennis clubhouse located in Flatbush Brooklyn New York New York. It was built in 1892 and was the sole surviving building associated with the Tennis Court development until 1988 when it was partially destroyed by fire. It was razed in 1992 with the approval of the Landmark Preservation Commission due to lack of funds for restoration.It was a long two story Colonial Revival style building sheathed in clapboard and shingles."
9,"Emamzadeh Shah Gheyb Firuzabad"," Emamzadeh Shah Gheyb (Persian: امامزاده شاه غيب‎ also Romanized as Emāmzādeh Shāh Gheyb) is a village in Khvajehei Rural District Meymand District Firuzabad County Fars Province Iran. At the 2006 census its existence was noted but its population was not reported."
10,"Ruanda mole rat"," The Ruanda mole rat (Tachyoryctes ruandae) is a species of rodents in the Spalacidae family found in Burundi the Democratic Republic of the Congo and Rwanda. Its natural habitats are subtropical or tropical moist montane forests subtropical or tropical high-altitude grassland arable land pastureland plantations rural gardens and heavily degraded former forest."
9,"Zaborowo Inowrocław County"," Zaborowo [zabɔˈrɔvɔ] is a village in the administrative district of Gmina Kruszwica within Inowrocław County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 9 kilometres (6 mi) east of Kruszwica 21 km (13 mi) south-east of Inowrocław and 44 km (27 mi) south of Toruń."
1,"Studiopolis"," Studiopolis Inc. is an American production company that specializes in voiceover recording and dubbing for cartoon anime and video games located in Studio City California. They were formerly known as Screenmusic Studios and then Studio E Productions up until 2005."
12,"Reverie (Joe Henry album)"," Reverie is a 2011 album by American singer-songwriter Joe Henry. Mojo placed the album at number 50 on its list of the Top 50 Albums Of 2011."
13,"Henry IV Part I and Part II (TV films)"," Henry IV Part I and Henry IV Part II are 2012 British television films based on the plays of the same name by William Shakespeare. They are the second and third films in the series of television films called The Hollow Crown produced by Sam Mendes for BBC Two covering the second set of plays in Shakespeare's Henriad. They were directed and adapted by Richard Eyre and star Jeremy Irons as King Henry IV Simon Russell Beale as Falstaff and Tom Hiddleston as Prince Hal."
1,"Shuanghuan Auto"," Shuanghuan Auto (officially Shijiazhuang Shuanghuan Automobile Co. Ltd.) is a Chinese automobile manufacturer headquartered in Shijiazhuang Hebei. It was established in April 1988 and acquired the state-owned automobile manufacturer Red Star in 2002."
12,"Loose (B'z album)"," Loose is the eighth studio album by Japanese rock band B'z. The album sold 1336150 copies in its first week becoming the band's highest debut for a studio album. In total over 3003210 copies were sold making it the band's highest selling studio album. One of the album's standout tracks is a blues-flavored remake of Bad Communication as well as a more energetic version of the hit Negai."
6,"TVR T350"," The TVR T350 is a sports car manufactured by TVR from 2002 to 2006. It is based on the TVR Tamora and is powered by TVR's Speed Six engine in 3.6 litre form producing 350 hp (261 kW). The T350 was available in coupe and targa versions the coupe version being known as the T350C and the targa version the T350T. The T350 later formed the base of the TVR Sagaris."
5,"Lope K. Santos"," Lope K. Santos (born Lope Santos y Canseco) (September 25 1879 – May 1 1963) was a Filipino Tagalog language writer and former senator of the Philippines. He is best known for his 1906 socialist novel Banaag at Sikat and to his contributions for the development of Filipino grammar and Tagalog orthography.Lope K."
12,"Sibling Revelry: The Best of the Smothers Brothers"," Sibling Revelry: The Best of the Smothers Brothers was released by Rhino Records in 1988. A 1998 CD re-issue added Cabbage Michael Row Your Boat Ashore and You Didn't Come In/Tommy's Song as bonus tracks. The album contains at least one track from each of their previous albums with the exception of The Smothers Brothers Play It Straight."
1,"Piedmont Natural Gas"," Piedmont Natural Gas Company Inc. (NYSE: PNY) is a national natural gas distributor serving over one million residential and industrial customers as well as 51600 wholesale customers. The served areas of the company include North Carolina South Carolina and Tennessee. In 2013 the company was awarded as a Platinum-level Start! Fit-Friendly Company by the American Heart Association for the fifth consecutive year."
2,"Mission Hill Middle School"," Mission Hill Middle School is a middle school in Santa Cruz California. It is approximately 150 years old. It is located on Mission Street and King Street. The grades go from 6th to 8th grade. It has approximately 600 students. The main classes include Core (humanities) Math Science Physical Education and an Elective (such as art or music). Some of the teachers include Ms.Fritz (PE) Mrs. Lopez (Science and ETA) Mrs. Nixon (CORE) Mrs.Shafer (Math) and Mrs. Ow (Math)."
14,"La Presse de Tunisie"," La Presse founded in 1936 is a large-circulation French-language daily newspaper published in Tunis Tunisia."
14,"Vivi (magazine)"," ViVi (ヴィヴィ) is a Japanese fashion magazine published by K L. ViVi is one of Asia's top fashion magazines and is published in Japan China Taiwan Hong Kong and Thailand. The target age group are teens and young women between 17–27 years old the main demographic of readers are college students and young office ladies.The magazines 'cover queen' is Ayumi Hamasaki who has been featured on the cover 24 times since 1999 and also runs her famous Deji Deji Diary in each issue."
13,"Christmas Lilies of the Field"," Christmas Lilies of the Field is a 1979 made-for-TV sequel to the classic film Lilies of the Field. In this sequel directed by Ralph Nelson Homer Smith returns to the Arizona desert where he had built the chapel for the nuns. This time Smith is played by Billy Dee Williams instead of Sidney Poitier. This time Mother Maria played by Maria Schell convinces Homer Smith into building a kindergarten as well as an orphanage. The TV special was released on VHS in 1989."
5,"William Campbell Walker"," William Campbell Walker CMG (1837 – 5 January 1904) was a New Zealand politician."
4,"Mathías Vidangossy"," Mathías Leonardo Vidangossy Rebolledo (born 25 May 1987) is a Chilean professional footballer who plays for Colo-Colo in the Chilean Primera División as an attacking midfielder or winger."
3,"James White (author)"," James White (7 April 1928 – 23 August 1999) was a Northern Irish author of science fiction novellas short stories and novels. He was born in Belfast and returned there after spending his early years in Canada. After a few years in the clothing industry he worked at Short Brothers Ltd. from 1965 until taking early retirement in 1984 as a result of diabetes."
14,"The Villager"," The Villager is a weekly newspaper serving Downtown Manhattan. It was founded in 1933 by Walter and Isabel Bryan. In 2001 2004 and 2005 The Villager won the Stuart Dorman Award honoring New York State's best weekly newspaper in the New York Press Association's Better Newspaper Contest.The Villager has also been called better than The New York Times by New York magazine."
5,"Jackie Goldberg"," Jackie Goldberg is an American politician and teacher and a member of the Democratic Party. She is a former member of the California State Assembly."
10,"Coleophora atriplicis"," Coleophora atriplicis is a moth of the Coleophoridae family. It is found from Fennoscandia and northern Russia to France Poland and Romania and from Ireland to Ukraine.The wingspan is 12–14 mm. Adults are on wing from July to August in western Europe.The larvae feed on Atriplex littoralis Halimione portulacoides Salicornia and Suaeda species. They create a greyish-brown trivalved tubular silken case of 6.5–7 mm. The mouth angle is about 20°."
7,"Ferrara Cathedral"," Ferrara Cathedral (Italian: Basilica Cattedrale di San Giorgio Duomo di Ferrara) is a Roman Catholic cathedral and minor basilica in Ferrara Northern Italy. Dedicated to Saint George the patron saint of the city it is the seat of the Archbishop of Ferrara and the largest religious building in the city.The cathedral stands in the city centre not far from the Palazzo Comunale and the famous Castello Estense and is connected to the Archbishop's Palace by a covered passage."
1,"Air BC"," Air BC was an airline headquartered in Richmond British Columbia Canada. It is now part of Air Canada Jazz. This regional airline primarily flew turboprop aircraft but also operated jets as well as an Air Canada Connector carrier on behalf of Air Canada via a code share feeder agreement."
6,"USS Shiloh (CG-67)"," USS Shiloh (CG-67) is a Ticonderoga-class guided missile cruiser of the United States Navy named in remembrance of the Battle of Shiloh in the American Civil War. She was built at the Bath Iron Works in Bath Maine. The vessel is commanded by Captain Kurush F Morris.With her guided missiles and rapid-fire cannons she is capable of facing and defeating threats in the air on the sea or the ashore and underneath the sea."
3,"Robin del Castillo"," Robin del Castillo is a Colombian musician who is becoming internationally famous for his salsa music. Since 2001 Robin Del Castillo has been based in London (UK). His most famous song is perhaps Aquella Mujer which he recorded in 2006 in Colombia."
13,"Strange Brew"," Strange Brew (also known as The Adventures of Bob & Doug McKenzie: Strange Brew) is a 1983 Canadian comedy film starring the popular SCTV characters Bob and Doug McKenzie portrayed by Dave Thomas and Rick Moranis who also served as co-directors. Co-stars include Max von Sydow Paul Dooley Lynne Griffin and Angus MacInnes.Most of the film was shot in the Southern Ontario area. Toronto Scarborough Kitchener and Hamilton were the main locations."
9,"Abkenar Gilan"," Abkenar (Persian: اب كنار‎ also Romanized as Ābkenār; also known as Āb-i-Kinār and Ab-kinar) is a village in Chahar Farizeh Rural District in the Central District of Bandar-e Anzali County Gilan Province Iran. At the 2006 census its population was 2970 in 979 families."
4,"Néstor Salazar"," Néstor Salazar (born December 19 1973 in Palmira Valle del Cauca) is a Colombian former football forward."
4,"Jailma de Lima"," Jailma Sales de Lima (born 31 December 1986 in Taperoa Paraíba) is a Brazilian track and field hurdler."
4,"Alexander Ribbenstrand"," Alexander Ribbenstrand (born January 9 1987) is a Swedish ice hockey defenceman. His is currently playing with Ässät in the Swedish HockeyAllsvenskan. Ribbenstrand made his Elitserien debut playing with Djurgårdens IF Hockey during the 2005–06 Elitserien season."
1,"Wilhelm Imaging Research"," Wilhelm Imaging Research Inc. (WIR) run by Henry Wilhelm is an image testing company that provides contract testing to clients on the stability and preservation of traditional and digital color photographs and motion pictures. The company publishes brand name-specific permanence data for desktop and large-format inkjet printers and other digital printing devices."
14,"Jonny Double (Vertigo)"," Jonny Double is a comic series written by Brian Azzarello and published by the Vertigo imprint of DC Comics. The series was based on the Jonny Double character created in 1968 by Len Wein and Marv Wolfman. It was the first collaboration of Azzarello and artist Eduardo Risso which subsequently led to a successful and longstanding pairing on 100 Bullets."
7,"Woodhouse House (Virginia Beach Virginia)"," Woodhouse House in Virginia Beach Virginia also known as Fountain House or Simmons House was built in 1810 in the Federal architecture style. It was listed on the National Register of Historic Places in 2007. It is located south of the Virginia Beach Courthouse complex still surrounded by farm land but facing increasing encroachment by suburban homes.The house is a wood frame two-story structure with a brick American bond chimney with Flemish bond headers and asphalt shingles."
9,"Kołpaki Podlaskie Voivodeship"," Kołpaki [kɔu̯ˈpaki] is a village in the administrative district of Gmina Zabłudów within Białystok County Podlaskie Voivodeship in north-eastern Poland. It lies approximately 9 kilometres (6 mi) south-east of Zabłudów and 25 km (16 mi) south-east of the regional capital Białystok."
1,"InfoCentral Solutions"," InfoCentral Solutions Pty Ltd commonly known as InfoCentral is a retail software development company based in Brisbane Australia. It specialises in products such as enterprise resource planning point of sale and Ecommerce software Previously trading under the name InfoBase Systems it has been in operation since 1983."
14,"Westwind (novel)"," Westwind is a 1990 novel written by Ian Rankin and is one of the author's earliest works. The author has explained on his website that he was not happy with the outcome and unlike other early works by Rankin it has not been reissued."
8,"Pârâul Adânc (Covasna)"," The Pârâul Adânc is a tributary of the Pârâul Mic in Romania."
5,"Michael Omolewa"," Michael Abiola Omolewa is a Nigerian diplomat scholar education historian and civil servant.From September 2003 to October 2005 he served as the 32nd president of the General Conference of the United Nations Educational Scientific and Cultural Organization (UNESCO). While president Omolewa led UNESCO to adopt the International Declaration on Human Genetic Data and the Convention for the Safeguarding of Intangible Cultural Heritage."
2,"Alexander Graham Bell School (Chicago Illinois)"," This article is about the Alexander Graham Bell School in Chicago Illinois. For other schools with the same name see this list.Alexander Graham Bell School is a public school located in the North Center section of Chicago Illinois United States; it is a part of the Chicago Public Schools. It offers grades kindergarten through grade eight."
9,"Sadeqabad Falavarjan"," Sadeqabad (Persian: صادق اباد‎ also Romanized as Şādeqābād) is a village in Garkan-e Shomali Rural District Pir Bakran District Falavarjan County Isfahan Province Iran. At the 2006 census its population was 290 in 76 families."
5,"Amédée Gaboury"," Amédée Gaboury (March 26 1838 – June 11 1912) was a physician and political figure in Quebec. He represented Laval in the Legislative Assembly of Quebec from 1883 to 1884 as a Liberal.He was born in Saint-Jean-Baptiste Lower Canada the son of Jean-Baptiste Gaboury and Rosalie Ayet dit Malo. He was educated at the Collège de Saint-Hyacinthe and the Victoria School of Medicine at Montreal. He qualified as a doctor in 1862 and set up practice at Saint-Martin."
13,"The Ballad of the Windshield Washers"," The Ballad of the Windshield Washers (Italian: La ballata dei lavavetri) is a 1998 Italian drama film directed by Peter Del Monte. It was screened out of competition at the 59th Venice International Film Festival."
4,"Folio Moeaki"," Folio Moeaki (born 9 May 1982) is a Tongan former international footballer who played as a defender. Between 2004 and 2007 he won seven caps for the Tonga national football team. After he end his international football career he became an assistant referee. He blows the wristle at the Tonga football league and at the 2013 OFC national u17 football tournament."
1,"Whitehall Lane Winery & Vineyards"," Whitehall Lane Winery & Vineyards is a winery located in St. Helena CA. It is owned and operated by the Leonardini Family. In 2013 they celebrated their 20th year of Family Winemaking in the Napa Valley."
4,"Ann Curtis"," Ann Elizabeth Curtis Cuneo (March 6 1926 – June 26 2012) was an American competition swimmer and two-time Olympic champion. Curtis was born in San Francisco California and was coached by Charlie Sava as a member of the San Francisco Crystal Plunge team. In 1944 at age 18 Curtis received the coveted James E. Sullivan Memorial Award.Curtis competed at the 1948 Summer Olympics in London England winning the gold medal in the women's 400-meter freestyle."
11,"Thryptomene hexandra"," Thryptomene hexandra is a shrub in the family Myrtaceae endemic to Australia. It grows to 2.5 metres in height with a spreading habit and produces white flowers in the upper leaf axils in groups of 1-3. It has leaves which are narrow and up to 8 mm in length.This member of the Thryptomene genus produces a strong-flavoured honey marketed under the name goo bush.[citation needed]."
11,"Tricarpelema africanum"," Tricarpelema africanum is a monocotyledonous flowering plant in the dayflower family. It is native to west-central Africa and is typically found growing in shallow soils on inselbergs. The species is the only member of its genus not found in the moist forests of tropical Asia and the only species of the subgenus Keatingia."
7,"Blake and Knowles Steam Pump Company National Register District"," The Blake and Knowles Steam Pump Company National Register District encompasses the historical industrial complex of the Blake and Knowles Steam Pump Company and its successor the Worthington Pump and Machinery Corporation in East Cambridge Massachusetts. It is located in a two block area surrounded by Third Bent Binney and Fifth Streets; Rogers Street passes through the center of the district."
9,"Talesh Mahalleh-ye Bahambar"," Talesh Mahalleh-ye Bahambar (Persian: طالش محله بهمبر‎ also Romanized as Ţālesh Maḩalleh-ye Bahambar; also known as Goldasht and Ţālesh Maḩalleh) is a village in Ziabar Rural District in the Central District of Sowme'eh Sara County Gilan Province Iran. At the 2006 census its population was 124 in 30 families."
13,"Venmegam"," Venmegam is a 2014 Tamil film directed by director duo Ram-Laxman and produced by Sujatha Sunitha Combines. The film features Vidharth and Ishara Nair in the lead roles while Jaffer Hanni composes the film's music. The film was released on 21 February 2014 to mixed reviews."
8,"Lake Glenville"," Lake Glenville is a reservoir located just 8 miles from Cashiers North Carolina. It was formed by the damming of the west fork of the Tuckasegee River in 1941. Between 1951 and 2002 it was officially known as Thorpe Reservoir after J. E. S. Thorpe Nantahala Power's first president. It is still listed as such on many maps. The lake bottom plunges as steeply as the mountains that meet the shore. The depth a short distance from the water’s edge may register 80 feet (24 m) or more."
12,"British Lions (album)"," British Lions is the 1977 eponymous debut album by British Lions the band consisting mainly of members of Mott—Morgan Fisher Ray Major Pete Overend Watts and Dale Griffin—alongside singer/guitarist John Fiddler previously of Medicine Head. It was released on the Vertigo label in the UK and the RSO label in the United States.One More Chance to Run was covered by Joe Elliott's Down 'n' Outz on their 2010 album My ReGeneration."
7,"The Spires (Houston)"," The Spires is a 426-ft. (130m) tall skyscraper in Houston Texas. It was completed in 1983 and has 40 floors making it the 39th tallest building in the city. It is the tallest and most prominent building in Hermann Park and is visible from the southeast throughout the Houston Zoo. The Spires is a self managed building where homeowners are involved through various committees. The Spires' Board of Directors includes 11 homeowners who meet regularly."
13,"The Very Same Munchhausen"," The Very Same Münchhausen (Russian: Тот самый Мюнхгаузен Tot samyy Myunkhgauzen alt. translation - That Very Münchhausen) is a 1979 Soviet television movie directed by Mark Zakharov based on a script by Grigoriy Gorin. The film relays the story of the baron's life after the adventures portrayed in the book particularly his struggle to prove himself sane."
11,"Anisophyllea corneri"," Anisophyllea corneri is a species of plant in the Anisophylleaceae family. It is found in Brunei Indonesia and Malaysia."
9,"Ottoland"," Ottoland is a village in the Dutch province of South Holland. It is a part of the municipality of Molenwaard and lies about 10 km northwest of Gorinchem.In 2001 the village of Ottoland had 173 inhabitants."
5,"Facundo Quiroga"," Juan Facundo Quiroga (1788 – February 16 1835) was an Argentine caudillo (military strongman) who supported federalism at the time when the country was still in formation."
12,"Jazz a Confronto 19"," Jazz a Confronto 19 is a solo album by American jazz pianist Mal Waldron recorded in Rome Italy on April 1 1972 and released on the Horo label as part of the Jazz a Confronto series."
2,"Raymond-Knowles Union Elementary School District"," Raymond Knowles Union Elem School Dist is a public school district based in Madera County California United States."
14,"Mycotaxon"," Mycotaxon is a peer-reviewed scientific journal that publishes papers on the nomenclature and taxonomy of the fungi including lichens."
3,"Oliver Fartach-Naini"," Oliver Fartach-Naini (born 1964) is a German guitarist living in Australia where he teaches at the Elder Conservatorium of Music University of Adelaide."
7,"Jigrashen Avetyats Church"," Jigrashen Avetyats Church (Armenian: Ջիգրաշեն Ավետյաց եկեղեցի; Russian: Церковь Джиграшен св. Аветьяц) was an Armenian Apostolic church in Tbilisi Georgia. It was destroyed in 1937-38 by order of Lavrentiy Beria along with 10 other churches in Tbilisi."
14,"Peterborough Examiner"," The Peterborough Examiner is a newspaper that services Peterborough Ontario and area. The paper started circulation in 1847 and is currently owned by Sun Media. Between 1942 and 1955 it was edited by Canadian man of letters Robertson Davies whose unique three-paragraph editorial style won several awards. Davies remained owner and publisher of the Examiner and Ralph Hancox the editor until 1965 when it was sold to the Thompson chain of newspapers."
7,"Indian Caribbean Museum of Trinidad and Tobago"," The Indian Caribbean Museum of Trinidad and Tobago founded in 2006 is a museum dedicated to preserving the history of Indo-Caribbeans. The museum is located near the Temple in the Sea at Waterloo Trinidad. The museum is the only one of its kind in the Caribbean."
5,"Donald Burkhart"," Donald E. Burkhart Jr. (born September 4 1948) is an American politician and a Republican member of the Wyoming House of Representatives representing District 15 since January 11 2011."
13,"Omicron (film)"," Omicron is a 1963 Italian science fiction-comedy film directed by Ugo Gregoretti. The film entered the competition at the 24th Venice International Film Festival."
8,"Mossy Lea Reservoir"," Mossy Lea Reservoir is a disused reservoir near Glossop north Derbyshire. In 1837 50 local millowners and gentlemen known as the Glossop Commissioners obtained an Act of Parliament to construct the Glossop Reservoirs. Hurst Reservoir was on the Hurst Brook and Mossy Lea Reservoir was to take water from the Shelf Brook. Only the Hurst Reservoir was constructed before the money ran out. Mossy Lea Reservoir was constructed privately in 1840 by the Duke of Norfolk."
6,"World Aircraft Spirit"," The World Aircraft Spirit is a Colombian/American amateur-built aircraft designed by Max Tedesco and produced by World Aircraft Company. The aircraft was publicly introduced at AirVenture in 2011 and production is expected to commence in 2014. It is supplied as a kit for amateur construction or as a complete ready-to-fly aircraft."
2,"Felician College"," Felician College is a private Roman Catholic college with two campuses located in Lodi and Rutherford New Jersey.It was founded as the Immaculate Conception Normal School by the Felician Sisters in 1923 and became Immaculate Conception Junior College in 1942. With the authorization of its first four-year program in teacher education in 1967 it incorporated as Felician College. Enrollment is approximately 2500 with undergraduates comprising around 2000 students."
5,"Nicholas Vansittart 1st Baron Bexley"," Nicholas Vansittart 1st Baron Bexley PC FRS FSA (29 April 1766 – 8 February 1851) was an English politician and one of the longest-serving Chancellors of the Exchequer in British history."
2,"Hebei Medical University"," Hebei Medical University (Chinese: 河北医科大学; pinyin: Héběi Yīkē Dàxué) is a university in Shijiazhuang Hebei People's Republic of Chinaunder the provincial government.... a capital city of Hebei Province which is 4 hours away from Beijing by car and 1 and a half hours by train Hebei Medical University Established in 1894 it is one of the oldest and AAA graded medical schools in China."
7,"All Souls Chapel (Poland Spring Maine)"," All Souls Chapel is a historic chapel at Poland Spring in Poland Maine. It was built in 1912. In 1977 it was added to the National Register of Historic Places.The chapel was built in 1912 for use by the staff and guests of the Poland Spring Resort. It is now owned by the Poland Spring Preservation Society which also owns the Maine State Building (from the World's Columbian Exposition of 1893 in Chicago).The chapel has a series of beautiful hand painted windows and a wonderful Ernest M."
12,"Pandemonium (Loudness album)"," Pandemonium (降臨幻術) is the sixteenth studio album by Japanese band Loudness. It was released in 2001 only in Japan. All music is credited to Loudness and all lyrics to Niihara."
6,"SAB AB-20"," The SAB AB-20 was a large four engine French bomber built in the early 1930s as a development of the Dyle et Bacalan DB-70 airliner. It featured a lifting body of thick airfoil section between the inner engines. It was later modified for the attack role; a second aircraft the AB-21 had different engines and cleaner aerodynamics but no more were built."
4,"Tiago Conceição"," Tiago Alexandre Gonçalves da Conceição (born 17 April 1989 in Lisbon) is a Portuguese footballer who plays for Doxa Katokopias F.C. in Cyprus as a left defender."
12,"Fancy Pants (album)"," For other uses see Fancy Pants (disambiguation)Fancy Pants is a 1983 studio album by Count Basie and his orchestra. This is the last recording that Basie made with his big band."
4,"Adessoye Oyewole"," Adessoye Oyetundzhievich Oyewole (Russian: Адессойе Ойетунджиевич Ойеволе; born September 18 1982 in Moscow) is a Russian football defender of Nigerian heritage. He plays as a defensive midfielder or a central defender. He plays for FC Gazovik Orenburg on loan from FC Ural Sverdlovsk Oblast.He played in Russian youth national team."
1,"Shurat HaDin"," Shurat HaDin Israel Law Center (ILC) founded in 2003 is a Tel Aviv-based civil rights non-governmental organization focused on representing terror victims and using litigation against groups that they accuse of supporting terrorism."
8,"Čemerno"," Čemerno (Serbian Cyrillic: Чемерно) is a mountain in western Serbia near the town of Ivanjica. Its highest peak Smrdljuč has an elevation of 1579 m (5180 ft) above sea level."
8,"Double Butte"," Double Butte is the 2579-foot (786 m) mountain summit distinguished by two buttes (the other at abou 2480 feet or 756 metres) in Riverside County California. It is the western most summit of a mountain range north of Winchester California east of Perris Valley and west of the San Jacinto Valley. The eastern ridge is composed primarily of metamorphic rock of the Triassic - Jurassic French Valley formation."
10,"Common sawfish"," The common sawfish Pristis pristis is a sawfish of the family Pristidae found in tropical and subtropical parts of the Atlantic Mediterranean eastern Pacific and in northern Australia. As suggested by its name it was once plentiful but has now declined drastically leading to it being considered a critically endangered species by the IUCN. Its maximum length is 7.5 metres (25 ft) though 2.5 metres (8.2 ft) is more common. Reproduction is ovoviviparous. Its taxonomy in relations to P."
1,"Invercargill Passenger Transport"," Invercargill Passenger Transport Ltd is a bus company which operates public transport routes in Dunedin and Invercargill as well as school transport services in those cities as well as Queenstown and leisure and tourism transport services throughout the South Island of New Zealand"
10,"Coptodon deckerti"," Coptodon deckerti is a critically endangered species of fish in the cichlid family. It is endemic to Lake Ejagham in western Cameroon. It is threatened by pollution and sedimentation from human activities and potentially also by large emissions of carbon dioxide (CO2) from the lake's bottom (compare Lake Nyos). A species of catfish from the genus Parauchenoglanis has recently been introduced to the lake and this probably presents a serious threat to the endemic cichlids."
11,"Palisota"," Palisota is a genus of plant in family Commelinaceae."
9,"Linne Kuyavian-Pomeranian Voivodeship"," Linne [ˈlinnɛ] is a village in the administrative district of Gmina Rypin within Rypin County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 4 kilometres (2 mi) north-east of Rypin and 60 km (37 mi) east of Toruń."
3,"Shawn Pelton"," Shawn Pelton is an American drummer and percussionist."
4,"Benjamin Feindouno"," Benjamin Feindouno (born February 17 1983 in Conakry) is a Guinean footballer who currently plays for CFA side La Roche VF."
8,"Shade River"," The Shade River is a tributary of the Ohio River in southeastern Ohio in the United States. Via the Ohio River it is part of the watershed of the Mississippi River draining an area of 221 square miles (570 km2) on the unglaciated portion of the Allegheny Plateau. The Shade River is 17.4 miles (28.0 km) long or 38.2 miles (61.5 km) including its west branch.The Shade River flows predominantly as three streams its east middle and west branches."
13,"A Cell Phone Movie"," A Cell Phone Movie is a 2011 Bosnian documentary film directed by Nedžad Begović. The film was shot entirely on his mobile phone and won the Best Documentary Award at the 2011 Sarajevo Film Festival and the Jury Award for Best Documentary Film at 2012 Bosnian-Herzegovinian Film Festival in New York."
8,"Pettit (lunar crater)"," Pettit is a lunar impact crater that lies near the western limb of the Moon. In this location the crater is viewed nearly from the side by observers on Earth and visibility can be significantly affected by libration effects.The crater lies among the rugged features of the Montes Rook the inner ring of mountains that surround the Mare Orientale impact basin. It is nearly a twin of the crater Nicholson which lies less than one crater diameter to the northeast."
6,"Keystone B-3"," The Keystone B-3A was a bomber aircraft developed for the United States Army Air Corps in the late 1920s."
